timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
1738564362.129994,-0.01735547184944153,-0.02564948797225952,-0.08418434858322144,-0.1093936413526535,-0.5459191799163818,-0.06326503306627274
1738564362.1318069,-0.03294156491756439,-0.01316535472869873,-0.03952062129974365,-0.06275112926959991,-0.33663463592529297,-0.058760203421115875
1738564362.141398,-0.02486172318458557,0.0006220489740371704,-0.04168194532394409,-0.05297975614666939,-0.20270420610904694,-0.04354364424943924
1738564362.161327,-0.06880295276641846,-0.02441243827342987,-0.03380018472671509,-0.04825156182050705,-0.0075723049230873585,-0.10328110307455063
1738564362.181903,-0.12090931832790375,-0.042010337114334106,-0.0034798383712768555,-0.07828998565673828,0.09224388748407364,-0.3073540925979614
1738564362.2011971,-0.16560061275959015,-0.05030417442321777,0.04250633716583252,-0.1888989508152008,0.008109181188046932,-0.5386661291122437
1738564362.222507,-0.17915119230747223,-0.052782148122787476,0.07370227575302124,-0.3132379353046417,-0.07857352495193481,-0.7880609631538391
1738564362.241229,-0.17572776973247528,-0.037202462553977966,0.1546001434326172,-0.6002324819564819,-0.11700952798128128,-0.9925388097763062
1738564362.261251,-0.1703873574733734,-0.033027589321136475,0.1783665418624878,-0.8559874296188354,0.00815172865986824,-1.1372463703155518
1738564362.28222,-0.24484752118587494,0.014459177851676941,0.2976144552230835,-1.220172643661499,0.24907967448234558,-1.4051990509033203
1738564362.3015041,-0.29617804288864136,0.016388878226280212,0.312372624874115,-1.5615779161453247,0.5588950514793396,-1.7755712270736694
1738564362.323083,-0.23475874960422516,0.015741080045700073,0.20607388019561768,-1.488875150680542,0.6806460022926331,-1.9041393995285034
1738564362.341619,-0.1691841185092926,-0.04854483902454376,0.12412744760513306,-1.1653684377670288,0.3824411630630493,-1.7704949378967285
1738564362.3614979,-0.20455747842788696,-0.05768498778343201,0.1405523419380188,-1.0157403945922852,-0.11426518857479095,-1.7900844812393188
1738564362.3834062,-0.26829102635383606,-0.02205231785774231,0.15019768476486206,-1.234057903289795,-0.32960057258605957,-2.073423147201538
1738564362.4012442,-0.26434507966041565,0.029368579387664795,-0.0026505589485168457,-1.4527806043624878,-0.14373494684696198,-2.4618618488311768
1738564362.4212189,-0.21560436487197876,0.10195690393447876,-0.2110288143157959,-1.4950942993164062,0.284404993057251,-2.754253625869751
1738564362.4412432,-0.11227943748235703,0.12460308521986008,-0.44673335552215576,-1.1985273361206055,0.6585513949394226,-2.7820210456848145
1738564362.461312,0.011469114571809769,0.15673796832561493,-0.6345899105072021,-0.624013364315033,0.5961886644363403,-2.6237409114837646
1738564362.483613,0.13648533821105957,0.19929420948028564,-0.7588112950325012,0.08160053193569183,0.1964510679244995,-2.2983648777008057
1738564362.501152,0.2004387378692627,0.20023955404758453,-0.8095271587371826,0.8660581707954407,0.1580313742160797,-1.9123653173446655
1738564362.5212789,0.17874017357826233,0.2601025104522705,-0.6927570700645447,1.3260468244552612,0.5710644721984863,-1.6320691108703613
1738564362.540946,0.14799055457115173,0.28961414098739624,-0.6299776434898376,1.482771396636963,0.8816593289375305,-1.3945837020874023
1738564362.561521,0.15315937995910645,0.2662584185600281,-0.7015816569328308,2.013622283935547,0.8512674570083618,-1.1190454959869385
1738564362.5832481,0.15892691910266876,0.2806379199028015,-0.6449817419052124,2.565978765487671,0.6313844323158264,-0.8248998522758484
1738564362.601066,0.12871310114860535,0.29578620195388794,-0.5376722812652588,2.874877452850342,0.6568206548690796,-0.6167507767677307
1738564362.621047,0.13657915592193604,0.2480630874633789,-0.37066715955734253,2.9904539585113525,1.173798680305481,-0.43965253233909607
1738564362.641006,0.11610355228185654,0.28404638171195984,-0.2374921441078186,2.873476028442383,1.3624944686889648,-0.19577454030513763
1738564362.661304,0.09707826375961304,0.2665867805480957,-0.29781413078308105,3.022308111190796,1.0452126264572144,0.16588746011257172
1738564362.68378,0.0633544772863388,0.22395721077919006,-0.40151792764663696,3.481849431991577,0.5073807239532471,0.42232179641723633
1738564362.700963,0.014243125915527344,0.235266774892807,-0.3877517580986023,3.8011670112609863,0.1459256112575531,0.4626277685165405
1738564362.720837,-0.031870633363723755,0.25338029861450195,-0.2727060914039612,3.664478063583374,0.3949001729488373,0.36737045645713806
1738564362.7409549,-0.05391649901866913,0.28696131706237793,-0.24033081531524658,3.377589464187622,0.9503150582313538,0.2899104058742523
1738564362.760881,-0.13246896862983704,0.3375356197357178,-0.31518614292144775,3.3391096591949463,1.2622458934783936,0.16336672008037567
1738564362.781999,-0.1625567078590393,0.3868139386177063,-0.3348492980003357,3.4930427074432373,1.337948203086853,-0.01456623524427414
1738564362.80108,-0.11981922388076782,0.45529884099960327,-0.2603619694709778,3.6862881183624268,1.4285085201263428,-0.054144181311130524
1738564362.8244271,-0.09583976864814758,0.5005425214767456,-0.17164170742034912,3.8454198837280273,1.52080500125885,-0.007595437578856945
1738564362.840936,-0.07546186447143555,0.5479617714881897,-0.06221199035644531,3.8667004108428955,1.4815069437026978,0.059998512268066406
1738564362.860822,-0.06447295844554901,0.5526853203773499,0.011227667331695557,3.831559181213379,1.4437538385391235,0.14624103903770447
1738564362.883352,-0.09711740911006927,0.5636565685272217,0.009136021137237549,3.909559488296509,1.3684544563293457,0.14596159756183624
1738564362.900697,-0.08055073022842407,0.5665149688720703,0.08281499147415161,3.8461809158325195,1.32111394405365,0.15757539868354797
1738564362.920773,-0.0634826123714447,0.5249987244606018,0.09642748534679413,3.7248690128326416,1.386046051979065,0.22589315474033356
1738564362.940695,-0.04168394207954407,0.48611968755722046,0.09660105407238007,3.639819860458374,1.4915547370910645,0.30849766731262207
1738564362.960747,-0.0007791221141815186,0.429603636264801,0.12384581565856934,3.498142719268799,1.5595736503601074,0.4513551890850067
1738564362.983901,0.0087212473154068,0.39982670545578003,0.15577185153961182,3.296712636947632,1.4871094226837158,0.638303816318512
1738564363.000575,-0.06144458055496216,0.3830334544181824,0.08390544354915619,3.2864015102386475,1.161359429359436,0.7510953545570374
1738564363.020587,-0.08884575963020325,0.3369683623313904,0.06770561635494232,3.438113212585449,0.9356251358985901,0.7756614089012146
1738564363.04058,-0.13577136397361755,0.3388037085533142,0.23920154571533203,3.274704694747925,0.7146280407905579,0.6720751523971558
1738564363.060786,-0.15490533411502838,0.2475784420967102,0.415865033864975,2.7649295330047607,0.6534978151321411,0.4286382794380188
1738564363.083322,-0.18051448464393616,0.2271086573600769,0.5528730750083923,2.030681610107422,0.776626467704773,0.07493153214454651
1738564363.1007252,-0.15106861293315887,0.218641459941864,0.6389100551605225,1.2191096544265747,1.202587366104126,-0.22912055253982544
1738564363.1204429,-0.17661379277706146,0.2637782692909241,0.615696132183075,0.573435366153717,1.6338120698928833,-0.4763856828212738
1738564363.140329,-0.20726275444030762,0.3005918264389038,0.626226544380188,0.21501347422599792,1.8654398918151855,-0.72142493724823
1738564363.160608,-0.15645760297775269,0.3090859651565552,0.7068636417388916,-0.12132937461137772,1.6775398254394531,-0.7786960601806641
1738564363.182522,-0.08060915768146515,0.3202766180038452,0.737992525100708,-0.4281725287437439,1.1172481775283813,-0.5948858857154846
1738564363.200486,-0.026581525802612305,0.31383007764816284,0.7138445377349854,-0.7760726809501648,0.27446064352989197,-0.25298959016799927
1738564363.2206368,-0.0001198500394821167,0.2791057825088501,0.6225192546844482,-1.0104624032974243,-0.6076822876930237,0.14520320296287537
1738564363.240295,0.002121180295944214,0.26169127225875854,0.564360499382019,-1.3209973573684692,-1.1214523315429688,0.43335118889808655
1738564363.260322,-0.007858768105506897,0.28174859285354614,0.47638610005378723,-1.6333861351013184,-1.1551291942596436,0.5918822288513184
1738564363.282119,-0.034726694226264954,0.30400675535202026,0.3702325224876404,-1.8271183967590332,-0.9633553624153137,0.6376225352287292
1738564363.300263,-0.07294831424951553,0.2903762459754944,0.3215731382369995,-1.8875374794006348,-0.6622816324234009,0.5277472138404846
1738564363.320558,-0.07995869964361191,0.287880003452301,0.37212324142456055,-2.106539487838745,-0.35927915573120117,0.3239985704421997
1738564363.340328,-0.06240379810333252,0.30953866243362427,0.4193837642669678,-2.4887144565582275,-0.09238754957914352,0.11947669833898544
1738564363.360241,-0.050378069281578064,0.36330246925354004,0.40556415915489197,-2.8724145889282227,0.07874932140111923,-0.026974618434906006
1738564363.380148,-0.06468062847852707,0.41298383474349976,0.31739306449890137,-3.092819929122925,0.047392554581165314,-0.12786462903022766
1738564363.400886,-0.0839475765824318,0.42290449142456055,0.21986007690429688,-3.0791289806365967,-0.19261860847473145,-0.2453443557024002
1738564363.4200668,-0.04591205716133118,0.44660425186157227,0.25609534978866577,-3.1876590251922607,-0.3905790448188782,-0.2729155719280243
1738564363.441125,0.010004594922065735,0.5009781122207642,0.3066599369049072,-3.472513437271118,-0.4751928150653839,-0.1608400046825409
1738564363.460006,0.0008723214268684387,0.5641211271286011,0.29063042998313904,-3.91849684715271,-0.5282708406448364,-0.0433356836438179
1738564363.48062,-0.07328078150749207,0.5311619639396667,0.10555651783943176,-4.103663444519043,-0.4579885005950928,-0.13935624063014984
1738564363.501226,-0.1888473480939865,0.4970780611038208,-0.07738375663757324,-3.89532208442688,-0.33283284306526184,-0.5626170039176941
1738564363.520221,-0.14600449800491333,0.5123134851455688,-0.09137892723083496,-4.004162788391113,-0.3761213719844818,-0.9564680457115173
1738564363.540515,0.05924092233181,0.5112239718437195,-0.16712716221809387,-4.004105567932129,-0.2921149432659149,-0.7969114780426025
1738564363.560226,0.14653700590133667,0.51604163646698,-0.1958380937576294,-3.780742645263672,-0.32342076301574707,-0.32976287603378296
1738564363.5801492,0.009529739618301392,0.5112683176994324,-0.19265437126159668,-3.3799521923065186,-0.612069308757782,-0.09230378270149231
1738564363.600514,-0.13277435302734375,0.5181577801704407,-0.05812513828277588,-3.4149954319000244,-0.8810568451881409,-0.18104593455791473
1738564363.620123,-0.10855284333229065,0.521329939365387,-0.008741497993469238,-3.8568973541259766,-1.0594642162322998,-0.2893001139163971
1738564363.641101,-0.03129506856203079,0.5451681017875671,-0.1806427240371704,-4.052272796630859,-0.7206276655197144,-0.17609813809394836
1738564363.659871,-0.04071875661611557,0.4249657392501831,-0.4995710849761963,-3.647289752960205,0.2523949146270752,-0.08860530704259872
1738564363.679918,-0.07082556188106537,0.2859264314174652,-0.4767687916755676,-3.5218775272369385,0.7036994099617004,-0.1043768972158432
1738564363.699733,0.1568242609500885,0.05123564600944519,-0.4763994812965393,-3.723965883255005,-0.6518407464027405,0.22370482981204987
