timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
1738564648.345986,-0.0774095356464386,-0.14900100231170654,0.07923686504364014,-0.10700157284736633,-1.2002376317977905,-0.08848290890455246
1738564648.346796,-0.10203355550765991,-0.12590855360031128,-0.12469899654388428,0.09741125255823135,-0.9011011123657227,-0.04416784644126892
1738564648.356462,-0.11808498203754425,-0.16219544410705566,-0.17742103338241577,0.40919169783592224,-0.5951748490333557,-0.03901129215955734
1738564648.378265,-0.17933569848537445,-0.15647602081298828,-0.15707987546920776,0.6741058826446533,-0.5101121664047241,-0.11141066998243332
1738564648.396743,-0.19802312552928925,-0.1597166657447815,-0.08136865496635437,0.8019943833351135,-0.5599368214607239,-0.12044724076986313
1738564648.417087,-0.23430468142032623,-0.164476215839386,-0.017340809106826782,0.7981885075569153,-0.714273989200592,-0.1045433059334755
1738564648.43708,-0.2645626664161682,-0.15164685249328613,0.005025535821914673,0.8948472738265991,-1.02186918258667,-0.08965424448251724
1738564648.456764,-0.28874799609184265,-0.16823285818099976,0.09407764673233032,0.9548700451850891,-1.4698516130447388,-0.1789831966161728
1738564648.4764872,-0.3488721251487732,-0.08029425144195557,0.19579434394836426,0.8344550132751465,-1.746695876121521,-0.4326598048210144
1738564648.496656,-0.35901975631713867,-0.018337249755859375,0.2809413969516754,0.5007187724113464,-1.484451174736023,-0.7043873071670532
1738564648.51642,-0.3043847680091858,0.03109264373779297,0.2797909080982208,0.14845997095108032,-1.111359715461731,-0.9081916809082031
1738564648.536398,-0.2905048727989197,0.05088508129119873,0.23110559582710266,-0.03945367783308029,-0.9405078291893005,-1.1073719263076782
1738564648.556631,-0.2212517410516739,0.07644158601760864,0.1854773908853531,-0.013574054464697838,-1.1275118589401245,-1.2292087078094482
1738564648.5791821,-0.14091506600379944,0.09029406309127808,0.21013414859771729,0.01870792731642723,-1.5292868614196777,-1.1864405870437622
1738564648.596439,-0.08028324693441391,0.14326679706573486,0.2488502562046051,-0.029117204248905182,-1.9365816116333008,-1.044432520866394
1738564648.616444,-0.059973545372486115,0.1710522174835205,0.30421239137649536,-0.2931104600429535,-2.057025194168091,-0.9410158395767212
1738564648.636672,-0.10296636819839478,0.20054829120635986,0.24619382619857788,-0.46317368745803833,-1.9315167665481567,-1.0362333059310913
1738564648.656839,-0.10535231977701187,0.21601122617721558,0.23399651050567627,-0.6184167265892029,-1.7608284950256348,-1.292230486869812
1738564648.67626,-0.058095477521419525,0.22759747505187988,0.2327459752559662,-0.8439459800720215,-1.65215003490448,-1.4254329204559326
1738564648.6964002,0.0053086057305336,0.2578163743019104,0.20168855786323547,-0.9634541273117065,-1.7096272706985474,-1.430680274963379
1738564648.716189,0.0751253291964531,0.2801312208175659,0.22188451886177063,-1.122162103652954,-1.8035849332809448,-1.2886524200439453
1738564648.7362552,0.1178111881017685,0.30629515647888184,0.19785451889038086,-1.2767882347106934,-1.8546090126037598,-1.0630481243133545
1738564648.756377,0.08299180865287781,0.31061357259750366,0.12254840135574341,-1.2805697917938232,-1.9461857080459595,-0.9867435693740845
1738564648.776375,0.029775306582450867,0.3055313229560852,0.1107897162437439,-1.2921022176742554,-1.9409544467926025,-1.1397384405136108
1738564648.796091,0.07643098384141922,0.31327247619628906,0.12141478061676025,-1.3362253904342651,-1.918830394744873,-1.2542544603347778
1738564648.816245,0.19962511956691742,0.31459856033325195,0.11993098258972168,-1.28414785861969,-2.3101229667663574,-1.0415973663330078
1738564648.8361192,0.26631295680999756,0.3380316495895386,0.11277487874031067,-1.2241278886795044,-2.9200189113616943,-0.6257879137992859
1738564648.85641,0.22471794486045837,0.3473060727119446,0.11698484420776367,-1.353393793106079,-2.9479124546051025,-0.2962745428085327
1738564648.879103,0.17009395360946655,0.34327787160873413,0.06770980358123779,-1.4742342233657837,-2.612543821334839,-0.17102152109146118
1738564648.896363,0.1641933172941208,0.3301030993461609,0.058662861585617065,-1.539990782737732,-2.4384453296661377,-0.12900051474571228
1738564648.916229,0.14124397933483124,0.315856397151947,0.06342476606369019,-1.6888736486434937,-2.4359846115112305,-0.09722188115119934
1738564648.93595,0.11052688956260681,0.31589406728744507,0.027693986892700195,-1.807292103767395,-2.3316850662231445,-0.2394523173570633
1738564648.956104,0.15648049116134644,0.3441546559333801,-0.006984531879425049,-1.8704828023910522,-2.2743594646453857,-0.3779665231704712
1738564648.975994,0.2710041403770447,0.3410951495170593,-0.05589163303375244,-1.9926694631576538,-2.399951696395874,-0.1481418013572693
1738564648.995964,0.28512758016586304,0.32294517755508423,-0.20233815908432007,-1.9114750623703003,-2.4416608810424805,0.23995813727378845
1738564649.0160909,0.26502346992492676,0.30400538444519043,-0.2508063316345215,-1.738091230392456,-2.325155258178711,0.5743240118026733
1738564649.0360708,0.19440504908561707,0.26891112327575684,-0.20803546905517578,-1.7502999305725098,-2.1357529163360596,0.7469740509986877
1738564649.055907,0.16793546080589294,0.24053579568862915,-0.23028051853179932,-1.7776830196380615,-2.195936918258667,0.7998703718185425
1738564649.076271,0.15325400233268738,0.2215132713317871,-0.29791492223739624,-1.764425277709961,-2.164051055908203,0.85601806640625
1738564649.0959039,0.1422249674797058,0.21055757999420166,-0.3527798652648926,-1.6930041313171387,-1.8414158821105957,0.965192973613739
1738564649.115864,0.12905442714691162,0.19483351707458496,-0.34896260499954224,-1.6265723705291748,-1.5416537523269653,1.0075074434280396
1738564649.135869,0.1445406675338745,0.16366112232208252,-0.3504217267036438,-1.5114279985427856,-1.438780665397644,1.0133577585220337
1738564649.155982,0.1704035997390747,0.16647249460220337,-0.36305075883865356,-1.3415141105651855,-1.5263733863830566,1.0696622133255005
1738564649.17587,0.21025723218917847,0.18174129724502563,-0.36004674434661865,-1.2319284677505493,-1.5714776515960693,1.264335036277771
1738564649.195792,0.23335683345794678,0.19263091683387756,-0.39084702730178833,-1.1286612749099731,-1.4795902967453003,1.3943042755126953
1738564649.215886,0.29057008028030396,0.147112637758255,-0.4685479998588562,-0.8781879544258118,-1.3965145349502563,1.5677084922790527
1738564649.235755,0.29095208644866943,0.1477470099925995,-0.506791353225708,-0.4565044343471527,-1.4281606674194336,1.9395301342010498
1738564649.2556539,0.21634596586227417,0.09094426035881042,-0.41371673345565796,-0.11014434695243835,-1.5526045560836792,2.228177547454834
1738564649.27954,0.13043439388275146,0.03571626543998718,-0.3324156403541565,-0.021110812202095985,-1.7009611129760742,2.1649818420410156
1738564649.2961621,0.08892405033111572,0.023846328258514404,-0.3255528211593628,-0.0073139118030667305,-1.5984221696853638,1.9799731969833374
1738564649.3159242,0.09316587448120117,0.006623983383178711,-0.35454410314559937,0.06424421817064285,-1.356171727180481,1.9106520414352417
1738564649.335969,0.04244637489318848,-0.03361251950263977,-0.3381192088127136,0.09664775431156158,-0.9239981770515442,1.833132266998291
1738564649.3559818,0.03843986988067627,-0.021372437477111816,-0.32604146003723145,0.055438920855522156,-0.7556604146957397,1.652915358543396
1738564649.3755121,0.1193246841430664,-0.018666625022888184,-0.36554837226867676,0.13420097529888153,-0.7731212973594666,1.6271835565567017
1738564649.3967,0.18749696016311646,0.003568395972251892,-0.3684489130973816,0.29740336537361145,-0.8079787492752075,1.8431318998336792
1738564649.415547,0.15623939037322998,0.023999392986297607,-0.3662494421005249,0.44449493288993835,-0.8179017901420593,2.036151647567749
1738564649.437572,0.026969552040100098,0.008500725030899048,-0.3638156056404114,0.6289966106414795,-0.5854099988937378,1.9675142765045166
1738564649.4553962,0.0010102391242980957,-0.02815823256969452,-0.2833988070487976,0.6095607876777649,-0.2387448102235794,1.7717901468276978
1738564649.475431,0.05914270877838135,-0.012010835111141205,-0.23126235604286194,0.49542391300201416,-0.07669216394424438,1.7337957620620728
1738564649.496196,0.10727399587631226,0.0005859658122062683,-0.31318163871765137,0.5411884784698486,-0.1052759438753128,1.8745036125183105
1738564649.515399,0.011100292205810547,-0.035241592675447464,-0.4243175983428955,0.9315956830978394,-0.0982651486992836,1.9749534130096436
1738564649.536449,-0.07212817668914795,-0.02924756333231926,-0.3876454830169678,1.2833548784255981,-0.20564770698547363,1.7825336456298828
1738564649.555317,-0.02851814031600952,-0.05359203368425369,-0.24380609393119812,1.2388330698013306,-0.30650484561920166,1.6770116090774536
1738564649.5753741,0.02075749635696411,-0.0606950968503952,-0.2553406357765198,1.19162118434906,-0.5199283361434937,1.8094210624694824
1738564649.596828,-0.032663822174072266,-0.047617219388484955,-0.33708739280700684,1.4459373950958252,-0.585146963596344,1.9082218408584595
